GLOBAL UNIQUE IDENTIFIER	LAST EDITED DATE	TAXONOMIC ORDER	CATEGORY	TAXON CONCEPT ID	COMMON NAME	SCIENTIFIC NAME	SUBSPECIES COMMON NAME	SUBSPECIES SCIENTIFIC NAME	EXOTIC CODE	OBSERVATION COUNT	BREEDING CODE	BREEDING CATEGORY	BEHAVIOR CODE	AGE/SEX	COUNTRY	COUNTRY CODE	STATE	STATE CODE	COUNTY	COUNTY CODE	IBA CODE	BCR CODE	USFWS CODE	ATLAS BLOCK	LOCALITY	LOCALITY ID	LOCALITY TYPE	LATITUDE	LONGITUDE	OBSERVATION DATE	TIME OBSERVATIONS STARTED	OBSERVER ID	SAMPLING EVENT IDENTIFIER	PROTOCOL TYPE	PROTOCOL CODE	PROJECT CODE	DURATION MINUTES	EFFORT DISTANCE KM	EFFORT AREA HA	NUMBER OBSERVERS	ALL SPECIES REPORTED	GROUP IDENTIFIER	HAS MEDIA	APPROVED	REVIEWED	REASON	TRIP COMMENTS	SPECIES COMMENTS	
URN:CornellLabOfOrnithology:EBIRD:OBS1658544309	2023-03-18 10:14:31.249293	7746	species	avibase-C255F69A	Indian Vulture	Gyps indicus				10	F 	C1	F 		India	IN	Chhattisgarh	IN-CT	Bijapur	IN-CT-BJ					Madded, Chhattisgarh, IN (18.8, 80.402)	L23101034	P	18.7999841	80.4020433	2023-03-18	11:30:00	obsr886989	S131177386	Stationary	P21	EBIRD	45			3	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1805652258	2023-10-19 17:18:43.794053	7746	species	avibase-C255F69A	Indian Vulture	Gyps indicus				2	F 	C1	F 		India	IN	Chhattisgarh	IN-CT	Bijapur	IN-CT-BJ					Gilgicha	L26618974	P	18.7520256	80.6164725	2023-08-17	11:56:00	obsr886989	S147451732	Traveling	P22	EBIRD	52	1.290		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1821477299	2023-09-08 02:31:37.02188	7746	species	avibase-C255F69A	Indian Vulture	Gyps indicus				6					India	IN	Chhattisgarh	IN-CT	Bijapur	IN-CT-BJ					Mancherial-Chennor-Jagdalpur Road, Bijapur, Chhattisgarh, IN (18.836, 80.42)	L26380209	P	18.8358500	80.4201333	2023-09-08	11:31:00	obsr3700677	S149236526	Traveling	P22	EBIRD	26	2.446		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1866004224	2024-08-01 07:44:53.401203	7746	species	avibase-C255F69A	Indian Vulture	Gyps indicus				2					India	IN	Chhattisgarh	IN-CT	Bijapur	IN-CT-BJ					Bhopal Patnam	L25917521	P	18.8856133	80.3601800	2023-11-03	15:55:00	obsr3700677	S153632996	Traveling	P22	EBIRD	30	2.494		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1586332578	2023-03-25 10:35:45.702968	7746	species	avibase-C255F69A	Indian Vulture	Gyps indicus				20					India	IN	Chhattisgarh	IN-CT	Mungeli	IN-CT-MU	BIRDLIFE_46882				Achanakmar Tiger Reserve	L11753918	H	22.5047322	81.7826666	2022-12-20		obsr955824	S124355828	Historical	P62	EBIRD					1		1	1	1			I am very happy that the flight of endangered Indian vultures is made in Aurapani, the buffer area of Achanakmar Tiger Reserve. Today Indian vultures can be seen in good numbers in Aurapani with family, I felt this pleasant experience for hours yesterday (20 December 2022). I saw more than 20 vultures flying together in the sky, some vultures were sitting on their habitat. According to an estimate, at present their number may be around 40 which is a good figure. The number of Indian vultures has increased in the last few years. Achanakmar Tiger Reserve Management is not only serious about the conservation of these vultures but is also attentive to their habitat and safety. The department has also prepared an action plan regarding vulture conservation, on which work is going on. The increase in the number of Indian vultures year after year in Arapani is proof that they are increasing their progeny by getting favorable environment and safe habitat. I spent more than three hours near the Indian vulture habitat in Aurapani.	
URN:CornellLabOfOrnithology:EBIRD:OBS1659769792	2024-04-28 08:00:51.728354	7746	species	avibase-C255F69A	Indian Vulture	Gyps indicus				6					India	IN	Chhattisgarh	IN-CT	Mungeli	IN-CT-MU	BIRDLIFE_46882				Mungeli, Chhattisgarh, IN (22.379, 81.899)	L22959157	P	22.3789530	81.8985201	2023-03-19	15:30:00	obsr1706529	S131294281	Stationary	P21	EBIRD	333			1	1		1	1	1			Observed 6 birds	
URN:CornellLabOfOrnithology:EBIRD:OBS1578462681	2022-12-29 14:27:32.389076	7746	species	avibase-C255F69A	Indian Vulture	Gyps indicus				X					India	IN	Gujarat	IN-GJ	Ahmedabad	IN-GJ-AH					Gujarat State Highway 7, Ahmedabad, Gujarat, IN (23.094, 72.037)	L21755422	P	23.0935158	72.0374483	2022-12-10	13:57:00	obsr729157	S123717214	Traveling	P22	EBIRD	30	1.350		3	1		0	1	1		Vultures observed on a cattle road kill. All photographed	Photographed	
URN:CornellLabOfOrnithology:EBIRD:OBS1604338996	2024-04-28 06:37:38.990653	7746	species	avibase-C255F69A	Indian Vulture	Gyps indicus				1					India	IN	Gujarat	IN-GJ	Ahmedabad	IN-GJ-AH					Moti Kumad, Viramgam	L10911897	H	23.1410000	72.1090000	2022-12-31	07:57:00	obsr1522701	S125975042	Traveling	P22	EBIRD	95	1.399		3	1	G9458957	0	1	1			Photographed	
URN:CornellLabOfOrnithology:EBIRD:OBS1601423385	2024-04-28 06:37:19.971708	7746	species	avibase-C255F69A	Indian Vulture	Gyps indicus				1					India	IN	Gujarat	IN-GJ	Ahmedabad	IN-GJ-AH					Moti Kumad, Viramgam	L10911897	H	23.1410000	72.1090000	2022-12-31	07:57:00	obsr543478	S125711897	Traveling	P22	EBIRD	95	1.399		3	1	G9458957	0	1	1			Photographed	
URN:CornellLabOfOrnithology:EBIRD:OBS1615920994	2024-04-28 06:48:21.192259	7746	species	avibase-C255F69A	Indian Vulture	Gyps indicus				1					India	IN	Gujarat	IN-GJ	Ahmedabad	IN-GJ-AH					Moti Kumad, Viramgam	L10911897	H	23.1410000	72.1090000	2022-12-31	07:57:00	obsr661967	S126994520	Traveling	P22	EBIRD	95	1.399		3	1	G9458957	0	1	1			Photographed	
URN:CornellLabOfOrnithology:EBIRD:OBS1254562776	2022-10-22 09:30:43.379201	7746	species	avibase-C255F69A	Indian Vulture	Gyps indicus				2					India	IN	Gujarat	IN-GJ	Amreli	IN-GJ-AM					Galdhara, Dhari, Amreli	L16603941	P	21.3604539	71.0464178	2021-10-10	07:30:00	obsr2305307	S95905630	Traveling	P22	EBIRD	180	4.000		1	1		0	1	1			In Flight	
URN:CornellLabOfOrnithology:EBIRD:OBS1271762334	2023-06-02 04:27:18.043563	7746	species	avibase-C255F69A	Indian Vulture	Gyps indicus				3					India	IN	Gujarat	IN-GJ	Amreli	IN-GJ-AM					Dudhala,Gir, Gujarat	L16824333	P	21.1591791	71.0561072	2021-11-04	08:30:00	obsr2305307	S97179042	Traveling	P22	EBIRD	240	10.000		2	1		0	1	1			They were sitting on Pterocarpus Marsupium.	
URN:CornellLabOfOrnithology:EBIRD:OBS1297017250	2021-12-17 13:17:39.442057	7746	species	avibase-C255F69A	Indian Vulture	Gyps indicus				3					India	IN	Gujarat	IN-GJ	Amreli	IN-GJ-AM					Khodiyar Dam	L3922932	H	21.3314344	71.0251093	2021-12-15	08:30:00	obsr2305307	S98982362	Traveling	P22	EBIRD	250	10.000		2	1		0	1	1			Soaring above Ambardi Safari Park.. Darker Flight Feathers and Clearly Seen with Red Headed Vultures.	
URN:CornellLabOfOrnithology:EBIRD:OBS1323428577	2022-10-22 22:40:00.960546	7746	species	avibase-C255F69A	Indian Vulture	Gyps indicus				2					India	IN	Gujarat	IN-GJ	Amreli	IN-GJ-AM					Paniya Outskirts, Gujarat, IN (21.232, 70.868)	L17499173	P	21.2317444	70.8680338	2022-01-21	08:10:00	obsr2305307	S101135187	Traveling	P22	EBIRD	260	10.000		2	1		1	1	1			On Dead Cattle	
URN:CornellLabOfOrnithology:EBIRD:OBS1533362289	2022-10-07 02:08:06.40031	7746	species	avibase-C255F69A	Indian Vulture	Gyps indicus				2					India	IN	Gujarat	IN-GJ	Amreli	IN-GJ-AM					Pipalava, Gujarat, IN (21.125, 71.195)	L21131374	P	21.1245195	71.1953445	2022-10-06	05:40:00	obsr2305307	S120075260	Traveling	P22	EBIRD	120	5.000		2	1		0	1	1			Soaring	
URN:CornellLabOfOrnithology:EBIRD:OBS1639743180	2023-03-31 03:08:15.273377	7746	species	avibase-C255F69A	Indian Vulture	Gyps indicus				5					India	IN	Gujarat	IN-GJ	Amreli	IN-GJ-AM					Ambardi Safari Park, Dhari	L13911150	H	21.3583489	71.0501365	2022-11-05	08:30:00	obsr725108	S129406476	Traveling	P22	EBIRD	65	4.828		1	1		0	1	1			We saw five individuals	
URN:CornellLabOfOrnithology:EBIRD:OBS1585703801	2023-01-05 12:51:47.702369	7746	species	avibase-C255F69A	Indian Vulture	Gyps indicus				2					India	IN	Gujarat	IN-GJ	Amreli	IN-GJ-AM					Pipalava, Gujarat, IN (21.125, 71.195)	L21131374	P	21.1245195	71.1953445	2022-12-10	07:00:00	obsr2305307	S124304942	Traveling	P22	EBIRD	180	6.000		2	1		0	1	1			Soaring	
URN:CornellLabOfOrnithology:EBIRD:OBS1585705709	2022-12-29 14:46:22.666212	7746	species	avibase-C255F69A	Indian Vulture	Gyps indicus				3					India	IN	Gujarat	IN-GJ	Amreli	IN-GJ-AM					Pipalava, Gujarat, IN (21.125, 71.195)	L21131374	P	21.1245195	71.1953445	2022-12-11	07:00:00	obsr2305307	S124305071	Traveling	P22	EBIRD	180	6.000		2	1		0	1	1			On carcasse	
URN:CornellLabOfOrnithology:EBIRD:OBS1794805300	2023-08-18 03:20:07.628785	7746	species	avibase-C255F69A	Indian Vulture	Gyps indicus				2					India	IN	Gujarat	IN-GJ	Amreli	IN-GJ-AM	BIRDLIFE_18133				Hanuman Gala Temple	L7131921	H	21.0519022	71.1496067	2023-08-01	09:00:00	obsr2305307	S146155417	Traveling	P22	EBIRD	150	8.000		2	1		0	1	1			Its Resident Bird.	
URN:CornellLabOfOrnithology:EBIRD:OBS1190047892	2022-02-16 06:49:19.973481	7746	species	avibase-C255F69A	Indian Vulture	Gyps indicus				1					India	IN	Gujarat	IN-GJ	Anand	IN-GJ-AN					Kheda-Khambhat Highway, Khambhat, Gujarat, IN (22.337, 72.617)	L15529877	P	22.3365152	72.6172629	2021-06-25	18:30:00	obsr1493799	S90811320	Traveling	P22	EBIRD	7	3.540		3	1	G6935626	0	1	1			Saw this bird on ice apple tree.	
URN:CornellLabOfOrnithology:EBIRD:OBS1190796604	2022-02-16 06:49:19.973481	7746	species	avibase-C255F69A	Indian Vulture	Gyps indicus				1					India	IN	Gujarat	IN-GJ	Anand	IN-GJ-AN					Kheda-Khambhat Highway, Khambhat, Gujarat, IN (22.337, 72.617)	L15529877	P	22.3365152	72.6172629	2021-06-25	18:30:00	obsr1493800	S90875576	Traveling	P22	EBIRD	7	3.540		3	1	G6935626	0	1	1			Saw this bird on ice apple tree.	
URN:CornellLabOfOrnithology:EBIRD:OBS1435476429	2022-05-19 09:36:22.647032	7746	species	avibase-C255F69A	Indian Vulture	Gyps indicus				1					India	IN	Gujarat	IN-GJ	Anand	IN-GJ-AN					Kheda-Khambhat Highway, Khambhat, Gujarat, IN (22.337, 72.617)	L15529877	P	22.3365152	72.6172629	2021-06-25	18:30:00	obsr1915871	S110652671	Traveling	P22	EBIRD	7	3.540		3	1	G6935626	0	1	1			Saw this bird on ice apple tree.	
URN:CornellLabOfOrnithology:EBIRD:OBS1196191568	2022-02-16 06:49:15.433123	7746	species	avibase-C255F69A	Indian Vulture	Gyps indicus				6					India	IN	Gujarat	IN-GJ	Anand	IN-GJ-AN					Near Nagra	L12260291	P	22.3570000	72.6180000	2021-07-03	09:05:00	obsr1493800	S91355966	Traveling	P22	EBIRD	20	1.200		1	1	G6968549	0	1	1			Sitting on palm trees (ice apples). One adult, two immature, one somewhere in the middle (subadult?).-Whitish on the head and neck. Darker head, pale bill with yellowish tip for one individual. The younger ones would fly off and take a small round, land again. Lighter underparts and underwing compared to flight feathers, when they took off.	
URN:CornellLabOfOrnithology:EBIRD:OBS1520046741	2023-10-20 16:20:23.520178	7746	species	avibase-C255F69A	Indian Vulture	Gyps indicus				5					India	IN	Gujarat	IN-GJ	Anand	IN-GJ-AN					Khambhat (OBI)	L14891202	H	22.3241920	72.6189940	2021-07-25	10:56:00	obsr1269165	S118884190	Traveling	P22	EBIRD	18	3.761		6	1	G7026571	1	1	1			Photographed. Resident species	
URN:CornellLabOfOrnithology:EBIRD:OBS1206704716	2023-10-19 08:26:34.721746	7746	species	avibase-C255F69A	Indian Vulture	Gyps indicus				5					India	IN	Gujarat	IN-GJ	Anand	IN-GJ-AN					Khambhat (OBI)	L14891202	H	22.3241920	72.6189940	2021-07-25	10:56:00	obsr543478	S92285014	Traveling	P22	EBIRD	18	3.761		6	1	G7026571	1	1	1			Photographed. Resident species	
URN:CornellLabOfOrnithology:EBIRD:OBS1194619715	2022-02-16 06:49:15.433123	7746	species	avibase-C255F69A	Indian Vulture	Gyps indicus				6					India	IN	Gujarat	IN-GJ	Anand	IN-GJ-AN					Near Nagra	L12260291	P	22.3570000	72.6180000	2021-07-03	09:05:00	obsr692503	S91212303	Traveling	P22	EBIRD	20	1.200		1	1	G6968549	0	1	1		Covid19 times. Nagra with Vishal.	Sitting on palm trees (ice apples). One adult, two immature, one somewhere in the middle (subadult?).-Whitish on the head and neck. Darker head, pale bill with yellowish tip for one individual. The younger ones would fly off and take a small round, land again. Lighter underparts and underwing compared to flight feathers, when they took off.	
URN:CornellLabOfOrnithology:EBIRD:OBS1206658375	2023-10-19 13:42:26.471048	7746	species	avibase-C255F69A	Indian Vulture	Gyps indicus				5					India	IN	Gujarat	IN-GJ	Anand	IN-GJ-AN					Khambhat (OBI)	L14891202	H	22.3241920	72.6189940	2021-07-25	10:56:00	obsr1493800	S92280666	Traveling	P22	EBIRD	18	3.761		6	1	G7026571	1	1	1			Photographed. Resident species	
URN:CornellLabOfOrnithology:EBIRD:OBS1206410701	2023-10-20 14:30:58.572981	7746	species	avibase-C255F69A	Indian Vulture	Gyps indicus				3					India	IN	Gujarat	IN-GJ	Anand	IN-GJ-AN					Khambhat (OBI)	L14891202	H	22.3241920	72.6189940	2021-07-25	10:56:00	obsr230354	S92259981	Traveling	P22	EBIRD	18	3.761		6	1	G7026571	1	1	1			Photographed. Resident species	
URN:CornellLabOfOrnithology:EBIRD:OBS1206410694	2023-10-19 08:18:34.0401	7746	species	avibase-C255F69A	Indian Vulture	Gyps indicus				5					India	IN	Gujarat	IN-GJ	Anand	IN-GJ-AN					Khambhat (OBI)	L14891202	H	22.3241920	72.6189940	2021-07-25	10:56:00	obsr543622	S92259980	Traveling	P22	EBIRD	18	3.761		6	1	G7026571	1	1	1			Photographed. Resident species	
URN:CornellLabOfOrnithology:EBIRD:OBS1435475758	2023-10-23 10:41:47.920626	7746	species	avibase-C255F69A	Indian Vulture	Gyps indicus				1					India	IN	Gujarat	IN-GJ	Anand	IN-GJ-AN					Kheda-Khambhat Highway, Khambhat, Gujarat, IN (22.337, 72.617)	L15529877	P	22.3365152	72.6172629	2021-10-09	10:55:00	obsr1915871	S110652641	Traveling	P22	EBIRD	27	4.980		3	1	G8415201	0	1	1			Photography records	
URN:CornellLabOfOrnithology:EBIRD:OBS1253521582	2023-10-23 09:30:46.053044	7746	species	avibase-C255F69A	Indian Vulture	Gyps indicus				1					India	IN	Gujarat	IN-GJ	Anand	IN-GJ-AN					Kheda-Khambhat Highway, Khambhat, Gujarat, IN (22.337, 72.617)	L15529877	P	22.3365152	72.6172629	2021-10-09	10:55:00	obsr1493800	S95833477	Traveling	P22	EBIRD	27	4.980		3	1	G8415201	0	1	1			Photography records	
URN:CornellLabOfOrnithology:EBIRD:OBS1315219527	2022-06-05 01:42:55.405696	7746	species	avibase-C255F69A	Indian Vulture	Gyps indicus				1					India	IN	Gujarat	IN-GJ	Anand	IN-GJ-AN					Khambhat, Anand IN-GJ 22.34129, 72.62695	L17374718	P	22.3412870	72.6269500	2022-01-08	15:42:00	obsr834427	S100400421	Traveling	P22	EBIRD	20	0.290		6	1	G7685318	1	1	1			immature bird parched on palm tree.	
URN:CornellLabOfOrnithology:EBIRD:OBS1320464015	2022-06-05 01:42:55.405696	7746	species	avibase-C255F69A	Indian Vulture	Gyps indicus				1					India	IN	Gujarat	IN-GJ	Anand	IN-GJ-AN					Khambhat, Anand IN-GJ 22.34129, 72.62695	L17374718	P	22.3412870	72.6269500	2022-01-08	15:42:00	obsr1205825	S100902360	Traveling	P22	EBIRD	20	0.290		6	1	G7685318	1	1	1			immature bird parched on palm tree.	
URN:CornellLabOfOrnithology:EBIRD:OBS1315867085	2022-06-05 01:42:55.405696	7746	species	avibase-C255F69A	Indian Vulture	Gyps indicus				1					India	IN	Gujarat	IN-GJ	Anand	IN-GJ-AN					Khambhat, Anand IN-GJ 22.34129, 72.62695	L17374718	P	22.3412870	72.6269500	2022-01-08	15:42:00	obsr1522701	S100400361	Traveling	P22	EBIRD	20	0.290		6	1	G7685318	1	1	1			immature bird parched on palm tree.	
URN:CornellLabOfOrnithology:EBIRD:OBS1451716882	2022-06-05 01:42:55.405696	7746	species	avibase-C255F69A	Indian Vulture	Gyps indicus				1					India	IN	Gujarat	IN-GJ	Anand	IN-GJ-AN					Khambhat, Anand IN-GJ 22.34129, 72.62695	L17374718	P	22.3412870	72.6269500	2022-01-08	15:42:00	obsr2252768	S100475355	Traveling	P22	EBIRD	20	0.290		6	1	G7685318	1	1	1			immature bird parched on palm tree.	
URN:CornellLabOfOrnithology:EBIRD:OBS1345715804	2023-10-23 10:17:02.60853	7746	species	avibase-C255F69A	Indian Vulture	Gyps indicus				1					India	IN	Gujarat	IN-GJ	Anand	IN-GJ-AN					Unnamed Road, Gujarat, IN (22.357, 72.618)	L10803489	P	22.3574198	72.6177720	2022-02-19	13:18:00	obsr1493800	S102998201	Traveling	P22	EBIRD	16	2.269		4	1	G8415173	0	1	1			Rusting in palm tree common in this area	
URN:CornellLabOfOrnithology:EBIRD:OBS1435473979	2023-10-23 10:41:46.782336	7746	species	avibase-C255F69A	Indian Vulture	Gyps indicus				1					India	IN	Gujarat	IN-GJ	Anand	IN-GJ-AN					Unnamed Road, Gujarat, IN (22.357, 72.618)	L10803489	P	22.3574198	72.6177720	2022-02-19	13:18:00	obsr1915871	S110652577	Traveling	P22	EBIRD	16	2.269		4	1	G8415173	0	1	1			Rusting in palm tree common in this area	
URN:CornellLabOfOrnithology:EBIRD:OBS1427192342	2023-06-02 04:40:51.772158	7746	species	avibase-C255F69A	Indian Vulture	Gyps indicus				1					India	IN	Gujarat	IN-GJ	Anand	IN-GJ-AN					Navi Akhol, Gujarat, IN (22.369, 72.538)	L15644975	P	22.3693702	72.5376387	2022-05-14	11:27:00	obsr1493800	S109963550	Traveling	P22	EBIRD	17	4.973		1	1		0	1	1			Vulture soring group with one adult Bird very far with mix	
URN:CornellLabOfOrnithology:EBIRD:OBS1785882497	2023-10-23 12:30:01.676485	7746	species	avibase-C255F69A	Indian Vulture	Gyps indicus				1					India	IN	Gujarat	IN-GJ	Anand	IN-GJ-AN					Kheda-Khambhat Highway, Bhat Talavdi, Gujarat, IN (22.384, 72.606)	L24459343	P	22.3840026	72.6058712	2023-05-23	07:50:00	obsr3561725	S138933546	Traveling	P22	EBIRD	73	4.760		1	1		1	1	1			Flying over, photographed	
URN:CornellLabOfOrnithology:EBIRD:OBS1783853050	2023-10-23 12:42:41.156538	7746	species	avibase-C255F69A	Indian Vulture	Gyps indicus				8					India	IN	Gujarat	IN-GJ	Anand	IN-GJ-AN					Khambhat, Gujarat, IN (22.319, 72.62)	L22818184	P	22.3190953	72.6202239	2023-07-16	09:42:00	obsr3561725	S144695077	Stationary	P21	EBIRD	70			1	1		1	1	1			Photographed, first group of 4 observed at 10:06 and seconda at 10:13 all going in 122°SE direction	
URN:CornellLabOfOrnithology:EBIRD:OBS1808040193	2023-10-23 12:47:39.622191	7746	species	avibase-C255F69A	Indian Vulture	Gyps indicus				2					India	IN	Gujarat	IN-GJ	Anand	IN-GJ-AN					Khambhat, Gujarat, IN (22.319, 72.62)	L22818184	P	22.3190953	72.6202239	2023-08-20	14:52:00	obsr3561725	S147716853	Stationary	P21	EBIRD	58			1	1		1	1	1			Common here	
URN:CornellLabOfOrnithology:EBIRD:OBS1885693385	2023-12-02 03:18:38.211701	7746	species	avibase-C255F69A	Indian Vulture	Gyps indicus				3					India	IN	Gujarat	IN-GJ	Anand	IN-GJ-AN					Jinaj Pond	L23224330	H	22.4025616	72.6015357	2023-11-28	09:19:00	obsr3561725	S155359474	Traveling	P22	EBIRD	154	0.290		1	1		1	1	1			2 +1 common here	
URN:CornellLabOfOrnithology:EBIRD:OBS1886931982	2024-05-04 06:50:14.540595	7746	species	avibase-C255F69A	Indian Vulture	Gyps indicus				10					India	IN	Gujarat	IN-GJ	Anand	IN-GJ-AN					Jinaj Pond	L23224330	H	22.4025616	72.6015357	2023-11-30	08:30:00	obsr2873430	S155464424	Traveling	P22	EBIRD	132	0.450		2	1	G11226306	1	1	1			5+5--common, photographed	
URN:CornellLabOfOrnithology:EBIRD:OBS1886884479	2024-05-04 06:50:14.540595	7746	species	avibase-C255F69A	Indian Vulture	Gyps indicus				10					India	IN	Gujarat	IN-GJ	Anand	IN-GJ-AN					Jinaj Pond	L23224330	H	22.4025616	72.6015357	2023-11-30	08:30:00	obsr3561725	S155461700	Traveling	P22	EBIRD	132	0.450		2	1	G11226306	1	1	1			5+5--common, photographed	
URN:CornellLabOfOrnithology:EBIRD:OBS1956413080	2024-04-21 09:13:47.852391	7746	species	avibase-C255F69A	Indian Vulture	Gyps indicus				1					India	IN	Gujarat	IN-GJ	Anand	IN-GJ-AN					Unnamed Road, Anand, Gujarat, IN (22.417, 72.579)	L29348073	P	22.4168729	72.5792930	2024-02-18	15:06:00	obsr3721186	S162133152	Stationary	P21	EBIRD	59			4	1	G11744041	0	1	1			A lifer for Aryan and me! Spotted among the WRVUs	
URN:CornellLabOfOrnithology:EBIRD:OBS1956497883	2024-04-21 09:13:47.852391	7746	species	avibase-C255F69A	Indian Vulture	Gyps indicus				1					India	IN	Gujarat	IN-GJ	Anand	IN-GJ-AN					Unnamed Road, Anand, Gujarat, IN (22.417, 72.579)	L29348073	P	22.4168729	72.5792930	2024-02-18	15:06:00	obsr2873430	S162139842	Stationary	P21	EBIRD	59			4	1	G11744041	0	1	1			A lifer for Aryan and me! Spotted among the WRVUs	
URN:CornellLabOfOrnithology:EBIRD:OBS1955743661	2024-04-21 09:13:47.852391	7746	species	avibase-C255F69A	Indian Vulture	Gyps indicus				1					India	IN	Gujarat	IN-GJ	Anand	IN-GJ-AN					Unnamed Road, Anand, Gujarat, IN (22.417, 72.579)	L29348073	P	22.4168729	72.5792930	2024-02-18	15:06:00	obsr1065391	S162036240	Stationary	P21	EBIRD	59			4	1	G11744041	0	1	1			A lifer for Aryan and me! Spotted among the WRVUs	
URN:CornellLabOfOrnithology:EBIRD:OBS1955754605	2024-04-21 09:13:47.852391	7746	species	avibase-C255F69A	Indian Vulture	Gyps indicus				1					India	IN	Gujarat	IN-GJ	Anand	IN-GJ-AN					Unnamed Road, Anand, Gujarat, IN (22.417, 72.579)	L29348073	P	22.4168729	72.5792930	2024-02-18	15:06:00	obsr3561725	S162038763	Stationary	P21	EBIRD	59			4	1	G11744041	0	1	1			A lifer for Aryan and me! Spotted among the WRVUs	
URN:CornellLabOfOrnithology:EBIRD:OBS1994645887	2024-04-23 14:11:21.129238	7746	species	avibase-C255F69A	Indian Vulture	Gyps indicus				1					India	IN	Gujarat	IN-GJ	Anand	IN-GJ-AN					Daheda-Jinaj Road, Malasoni, Gujarat, IN (22.389, 72.586)	L30044585	P	22.3893106	72.5864768	2024-03-24	11:42:00	obsr3561725	S165777356	Incidental	P20	EBIRD				1	0		1	1	1			Photographed	
URN:CornellLabOfOrnithology:EBIRD:OBS2028838245	2024-04-23 14:06:29.08783	7746	species	avibase-C255F69A	Indian Vulture	Gyps indicus				5					India	IN	Gujarat	IN-GJ	Anand	IN-GJ-AN					Jinaj Pond	L23224330	H	22.4025616	72.6015357	2024-04-05	09:53:00	obsr3561725	S167240469	Traveling	P22	EBIRD	42	0.193		1	1		1	1	1			Photographed	
URN:CornellLabOfOrnithology:EBIRD:OBS2133929759	2024-05-16 14:48:36.758614	7746	species	avibase-C255F69A	Indian Vulture	Gyps indicus				6					India	IN	Gujarat	IN-GJ	Anand	IN-GJ-AN					Nagara, Gujarat, IN (22.344, 72.627)	L29766399	P	22.3441503	72.6266008	2024-05-08	08:19:00	obsr3561725	S172746039	Traveling	P22	EBIRD	45	0.113		1	1		1	1	1			Soaring with WRVUs, Roosting also	
URN:CornellLabOfOrnithology:EBIRD:OBS2260039547	2024-07-02 16:21:50.748071	7746	species	avibase-C255F69A	Indian Vulture	Gyps indicus				3					India	IN	Gujarat	IN-GJ	Anand	IN-GJ-AN					Jinaj, Kheda-Khambhat Highway, Anand, Gujarat, IN (22.401, 72.596)	L33678236	P	22.4008184	72.5962796	2024-06-21	09:26:00	obsr1173605	S182806142	Stationary	P21	EBIRD	11			2	1	G12622048	0	1	1			Soaring alongwith white rumped vultures	
URN:CornellLabOfOrnithology:EBIRD:OBS2260042989	2024-07-02 16:21:50.748071	7746	species	avibase-C255F69A	Indian Vulture	Gyps indicus				3					India	IN	Gujarat	IN-GJ	Anand	IN-GJ-AN					Jinaj, Kheda-Khambhat Highway, Anand, Gujarat, IN (22.401, 72.596)	L33678236	P	22.4008184	72.5962796	2024-06-21	09:26:00	obsr1495447	S182806163	Stationary	P21	EBIRD	11			2	1	G12622048	0	1	1			Soaring alongwith white rumped vultures	
URN:CornellLabOfOrnithology:EBIRD:OBS1364429272	2022-03-13 07:12:50.021425	7746	species	avibase-C255F69A	Indian Vulture	Gyps indicus				4					India	IN	Gujarat	IN-GJ	Banaskantha	IN-GJ-BK					Jessore Sloth Bear Sanctuary	L4258354	H	24.4260144	72.5106882	2022-03-13	09:44:00	obsr711524	S104720974	Traveling	P22	EBIRD	294	10.600		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1581088840	2022-12-13 23:52:04.769012	7746	species	avibase-C255F69A	Indian Vulture	Gyps indicus				1					India	IN	Gujarat	IN-GJ	Banaskantha	IN-GJ-BK					Jessore Sloth Bear Sanctuary	L4258354	H	24.4260144	72.5106882	2022-12-10	18:29:00	obsr711524	S123938518	Traveling	P22	EBIRD	90	2.000		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1889090964	2023-12-03 03:23:02.745109	7746	species	avibase-C255F69A	Indian Vulture	Gyps indicus				1					India	IN	Gujarat	IN-GJ	Banaskantha	IN-GJ-BK					Awala, Gujarat, IN (24.42, 72.518)	L28158978	P	24.4198105	72.5178183	2023-12-03	09:07:00	obsr711524	S155643752	Traveling	P22	EBIRD	283	2.230		1	1		0	1	0				
URN:CornellLabOfOrnithology:EBIRD:OBS1302772153	2022-10-22 10:33:56.073649	7746	species	avibase-C255F69A	Indian Vulture	Gyps indicus				4					India	IN	Gujarat	IN-GJ	Bhavnagar	IN-GJ-BV					Mahuva, Bhavnagar IN-GJ 21.07908, 71.78835	L17197851	P	21.0790770	71.7883530	2021-12-25	14:56:00	obsr626859	S99429945	Traveling	P22	EBIRD	45	1.291		3	1		0	1	1			Found scavenging over the carcass of a bull.	
